x,y,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,STATION_NAME,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_DAY,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-05 00:00:00,,6014353.2003.6.5,,,14.2,2.4,,LANSDOWNE HOUSE (AUT),,0,8,,10,,,0,,,,,5.8,,2003,5,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-06 00:00:00,,6014353.2003.6.6,,,13.7,0,,LANSDOWNE HOUSE (AUT),,0,9.9,,8.1,,,0,,,,,2.5,,2003,6,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-07 00:00:00,,6014353.2003.6.7,,,18,0,,LANSDOWNE HOUSE (AUT),,0,9,,9,,,0,,,,,-0.1,,2003,7,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-08 00:00:00,,6014353.2003.6.8,,,14.8,0.4,,LANSDOWNE HOUSE (AUT),,0,8.1,,9.9,,,0,,,,,4.9,,2003,8,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-09 00:00:00,,6014353.2003.6.9,,,17.5,0,,LANSDOWNE HOUSE (AUT),,0,8.7,,9.3,,,0,,,,,1,,2003,9,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-10 00:00:00,,6014353.2003.6.10,,,21.1,0.4,,LANSDOWNE HOUSE (AUT),,0,4.9,,13.1,,,0,,,,,5.1,,2003,10,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-11 00:00:00,,6014353.2003.6.11,,,22,0.2,,LANSDOWNE HOUSE (AUT),,0,3.9,,14.1,,,0,,,,,6.1,,2003,11,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-12 00:00:00,,6014353.2003.6.12,,,21.9,1.4,,LANSDOWNE HOUSE (AUT),,0,1.6,,16.4,,,0,,,,,10.8,,2003,12,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-13 00:00:00,,6014353.2003.6.13,,,17.9,7,,LANSDOWNE HOUSE (AUT),,0,2.9,,15.1,,,0,,,,,12.2,,2003,13,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-14 00:00:00,,6014353.2003.6.14,,,18.9,0,,LANSDOWNE HOUSE (AUT),,0,4.9,,13.1,,,0,,,,,7.3,,2003,14,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-15 00:00:00,,6014353.2003.6.15,,,29.4,0,,LANSDOWNE HOUSE (AUT),,1,0,,19,,,0,,,,,8.6,,2003,15,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-16 00:00:00,,6014353.2003.6.16,,,24.7,23.2,,LANSDOWNE HOUSE (AUT),,1.3,0,,19.3,,,0,,,,,13.9,,2003,16,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-17 00:00:00,,6014353.2003.6.17,,,25.6,16.6,,LANSDOWNE HOUSE (AUT),,0.7,0,,18.7,,,0,,,,,11.7,,2003,17,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-18 00:00:00,,6014353.2003.6.18,,,15.7,0,,LANSDOWNE HOUSE (AUT),,0,7.8,,10.2,,,0,,,,,4.7,,2003,18,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-19 00:00:00,,6014353.2003.6.19,,,25.7,0,,LANSDOWNE HOUSE (AUT),,0,2.5,,15.5,,,0,,,,,5.2,,2003,19,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-20 00:00:00,,6014353.2003.6.20,,,30.4,0,,LANSDOWNE HOUSE (AUT),,4.1,0,,22.1,,,0,,,,,13.7,,2003,20,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-21 00:00:00,,6014353.2003.6.21,,,31.6,0,,LANSDOWNE HOUSE (AUT),,5.4,0,,23.4,,,0,,,,,15.1,,2003,21,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-22 00:00:00,,6014353.2003.6.22,,,30.4,0,,LANSDOWNE HOUSE (AUT),,6.1,0,,24.1,,,0,,,,,17.7,,2003,22,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-23 00:00:00,,6014353.2003.6.23,,,28.3,0.2,,LANSDOWNE HOUSE (AUT),,5.3,0,,23.3,,,0,,,,,18.2,,2003,23,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-24 00:00:00,,6014353.2003.6.24,,,27.9,0,,LANSDOWNE HOUSE (AUT),,4.4,0,,22.4,,,0,,,,,16.8,,2003,24,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-25 00:00:00,,6014353.2003.6.25,,,17.2,7,,LANSDOWNE HOUSE (AUT),,0,4,,14,,,0,,,,,10.7,,2003,25,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-26 00:00:00,,6014353.2003.6.26,,,10.8,35.6,,LANSDOWNE HOUSE (AUT),,0,8.7,,9.3,,,0,,,,,7.7,,2003,26,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-27 00:00:00,,6014353.2003.6.27,,,17.5,1,,LANSDOWNE HOUSE (AUT),,0,5.8,,12.2,,,0,,,,,6.8,,2003,27,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-28 00:00:00,,6014353.2003.6.28,,,23.3,0,,LANSDOWNE HOUSE (AUT),,0,2.3,,15.7,,,0,,,,,8,,2003,28,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-29 00:00:00,,6014353.2003.6.29,,,24.6,0,,LANSDOWNE HOUSE (AUT),,0,2.8,,15.2,,,0,,,,,5.7,,2003,29,6,,,,ON
-87.93611111111112,52.19611111111111,,,6014353,,2003-06-30 00:00:00,,6014353.2003.6.30,,,18.2,1.2,,LANSDOWNE HOUSE (AUT),,0,4.6,,13.4,,,0,,,,,8.6,,2003,30,6,,,,ON
