x,y,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,STATION_NAME,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_DAY,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-12 00:00:00,,6106001.2012.6.12,8,,23,8,39,OTTAWA INTL A,,1.8,0,,19.8,,,,0,,,,16.5,,2012,12,6,,,21,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-13 00:00:00,,6106001.2012.6.13,0,,21.6,0,52,OTTAWA INTL A,,0,1.6,,16.4,,,,0,,,,11.2,,2012,13,6,,,33,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-14 00:00:00,,6106001.2012.6.14,0,,23.6,0,43,OTTAWA INTL A,,0,1.7,,16.3,,,,0,,,,8.9,,2012,14,6,,,11,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-15 00:00:00,,6106001.2012.6.15,0,,25.9,0,32,OTTAWA INTL A,,0,0.4,,17.6,,,,0,,,,9.3,,2012,15,6,,,7,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-16 00:00:00,,6106001.2012.6.16,0,,27.6,0,0,OTTAWA INTL A,,1.4,0,,19.4,,,,0,,,,11.2,,2012,16,6,,,0,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-17 00:00:00,,6106001.2012.6.17,0,,29.4,0,41,OTTAWA INTL A,,3.7,0,,21.7,,,,0,,,,13.9,,2012,17,6,,,15,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-18 00:00:00,,6106001.2012.6.18,0,,26.8,0,35,OTTAWA INTL A,,4.5,0,,22.5,,,,0,,,,18.2,,2012,18,6,,,15,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-19 00:00:00,,6106001.2012.6.19,6.2,,28.8,6.2,35,OTTAWA INTL A,,4.8,0,,22.8,,,,0,,,,16.8,,2012,19,6,,,21,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-20 00:00:00,,6106001.2012.6.20,0,,35,0,35,OTTAWA INTL A,,9.1,0,,27.1,,,,0,,,,19.1,,2012,20,6,,,25,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-21 00:00:00,,6106001.2012.6.21,0,,34.6,0,46,OTTAWA INTL A,,10.2,0,,28.2,,,,0,,,,21.7,,2012,21,6,,,24,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-22 00:00:00,,6106001.2012.6.22,0,,29.1,0,44,OTTAWA INTL A,,5.9,0,,23.9,,,,0,,,,18.7,,2012,22,6,,,30,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-23 00:00:00,,6106001.2012.6.23,0,,27.9,0,41,OTTAWA INTL A,,2.8,0,,20.8,,,,0,,,,13.6,,2012,23,6,,,34,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-24 00:00:00,,6106001.2012.6.24,11.2,,28,11.2,41,OTTAWA INTL A,,1.3,0,,19.3,,,,0,,,,10.6,,2012,24,6,,,28,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-25 00:00:00,,6106001.2012.6.25,6.2,,17.3,6.2,52,OTTAWA INTL A,,0,3.5,,14.5,,,,0,,,,11.7,,2012,25,6,,,32,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-26 00:00:00,,6106001.2012.6.26,0.2,,23.7,0.2,52,OTTAWA INTL A,,0.5,0,,18.5,,,,0,,,,13.3,,2012,26,6,,,33,ON
-75.66666666666667,45.31666666666667,,,6106001,,2012-06-27 00:00:00,,6106001.2012.6.27,0,,26.6,0,52,OTTAWA INTL A,,1.1,0,,19.1,,,,0,,,,11.6,,2012,27,6,,,31,ON
