x,y,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,STATION_NAME,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_DAY,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-11 00:00:00,,6034076.2013.6.11,0,,23.2,0,43,KENORA A,,0,0.7,,17.3,,,,0,,,,11.4,,2013,11,6,,,30,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-12 00:00:00,,6034076.2013.6.12,0,,20.8,0,32,KENORA A,,0,1.6,,16.4,,,,0,,,,11.9,,2013,12,6,,,3,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-13 00:00:00,,6034076.2013.6.13,0,,23,0,0,KENORA A,,0,1.4,,16.6,,,,0,,,,10.1,,2013,13,6,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-14 00:00:00,,6034076.2013.6.14,7.2,,23.8,7.2,37,KENORA A,,0.7,0,,18.7,,,,0,,,,13.6,,2013,14,6,,,11,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-15 00:00:00,,6034076.2013.6.15,1.6,,25,1.6,50,KENORA A,,1.4,0,,19.4,,,,0,,,,13.8,,2013,15,6,,,25,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-16 00:00:00,,6034076.2013.6.16,1.2,,21.3,1.2,33,KENORA A,,0,0.8,,17.2,,,,0,,,,13.1,,2013,16,6,,,7,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-17 00:00:00,,6034076.2013.6.17,0,,21.4,0,0,KENORA A,,0,1.6,,16.4,,,,0,,,,11.4,,2013,17,6,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-18 00:00:00,,6034076.2013.6.18,0,,22.2,0,41,KENORA A,,0,0.8,,17.2,,,,0,,,,12.2,,2013,18,6,,,22,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-19 00:00:00,,6034076.2013.6.19,2.2,,27,2.2,0,KENORA A,,3.3,0,,21.3,,,,0,,,,15.5,,2013,19,6,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-20 00:00:00,,6034076.2013.6.20,0,,25.1,0,39,KENORA A,,2.2,0,,20.2,,,,0,,,,15.2,,2013,20,6,,,9,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-21 00:00:00,,6034076.2013.6.21,0,,21.9,0,32,KENORA A,,1.6,0,,19.6,,,,0,,,,17.2,,2013,21,6,,,12,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-22 00:00:00,,6034076.2013.6.22,0,,21.2,0,33,KENORA A,,0.5,0,,18.5,,,,0,,,,15.7,,2013,22,6,,,16,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-23 00:00:00,,6034076.2013.6.23,8.2,,20.7,8.2,57,KENORA A,,0.2,0,,18.2,,,,0,,,,15.6,,2013,23,6,,,24,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-24 00:00:00,,6034076.2013.6.24,0,,27.7,0,50,KENORA A,,3.1,0,,21.1,,,,0,,,,14.4,,2013,24,6,,,24,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-25 00:00:00,,6034076.2013.6.25,0,,30.3,0,0,KENORA A,,5.2,0,,23.2,,,,0,,,,16.1,,2013,25,6,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-26 00:00:00,,6034076.2013.6.26,12.6,,25.2,12.6,67,KENORA A,,2.6,0,,20.6,,,,0,,,,15.9,,2013,26,6,,,27,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-27 00:00:00,,6034076.2013.6.27,6.4,,20.5,6.4,37,KENORA A,,0.4,0,,18.4,,,,0,,,,16.2,,2013,27,6,,,30,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-28 00:00:00,,6034076.2013.6.28,8.4,,22.9,8.4,43,KENORA A,,1.1,0,,19.1,,,,0,,,,15.2,,2013,28,6,,,2,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-29 00:00:00,,6034076.2013.6.29,0,,27.5,0,0,KENORA A,,3.2,0,,21.2,,,,0,,,,14.8,,2013,29,6,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-06-30 00:00:00,,6034076.2013.6.30,0,,27.7,0,0,KENORA A,,3.6,0,,21.6,,,,0,,,,15.5,,2013,30,6,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-01 00:00:00,,6034076.2013.7.1,0,,28.6,0,0,KENORA A,,3.9,0,,21.9,,,,0,,,,15.1,,2013,1,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-02 00:00:00,,6034076.2013.7.2,0,,29.5,0,0,KENORA A,,5,0,,23,,,,0,,,,16.4,,2013,2,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-03 00:00:00,,6034076.2013.7.3,0,M,31.5,0,,KENORA A,M,7.6,0,,25.6,,,,0,,,,19.6,,2013,3,7,,,,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-04 00:00:00,,6034076.2013.7.4,0,,30.7,0,0,KENORA A,,7.7,0,,25.7,,,,0,,,,20.7,,2013,4,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-05 00:00:00,,6034076.2013.7.5,6.8,,28.3,6.8,0,KENORA A,,5.7,0,,23.7,,,,0,,,,19.1,,2013,5,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-06 00:00:00,,6034076.2013.7.6,0.8,,25.2,0.8,0,KENORA A,,3.1,0,,21.1,,,,0,,,,17,,2013,6,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-07 00:00:00,,6034076.2013.7.7,0,,29.4,0,0,KENORA A,,5.2,0,,23.2,,,,0,,,,17,,2013,7,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-08 00:00:00,,6034076.2013.7.8,0,,27.4,0,0,KENORA A,,4,0,,22,,,,0,,,,16.5,,2013,8,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-10 00:00:00,,6034076.2013.7.10,0,,23.5,0,0,KENORA A,,0.2,0,,18.2,,,,0,,,,12.9,,2013,10,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-11 00:00:00,,6034076.2013.7.11,0,,28.5,0,0,KENORA A,,4.1,0,,22.1,,,,0,,,,15.7,,2013,11,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-12 00:00:00,,6034076.2013.7.12,4.6,,25.4,4.6,0,KENORA A,,5.2,0,,23.2,,,,0,,,,20.9,,2013,12,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-13 00:00:00,,6034076.2013.7.13,0,,29,0,0,KENORA A,,6.5,0,,24.5,,,,0,,,,19.9,,2013,13,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-15 00:00:00,,6034076.2013.7.15,0,M,28.7,0,,KENORA A,M,5.3,0,,23.3,,,,0,,,,17.9,,2013,15,7,,,,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-16 00:00:00,,6034076.2013.7.16,7.6,M,28.3,7.6,,KENORA A,M,5.2,0,,23.2,,,,0,,,,18,,2013,16,7,,,,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-17 00:00:00,,6034076.2013.7.17,0,,26,0,0,KENORA A,,3.2,0,,21.2,,,,0,,,,16.4,,2013,17,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-18 00:00:00,,6034076.2013.7.18,10,,22.7,10,0,KENORA A,,1.7,0,,19.7,,,,0,,,,16.6,,2013,18,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,T,2013-07-19 00:00:00,,6034076.2013.7.19,0,,23.6,0,0,KENORA A,,0,0.3,,17.7,,,,0,,,,11.7,T,2013,19,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-20 00:00:00,,6034076.2013.7.20,0,,17.3,0,0,KENORA A,,0,5.2,,12.8,,,,0,,,,8.2,,2013,20,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-21 00:00:00,,6034076.2013.7.21,6.8,,22.7,6.8,0,KENORA A,,0,0.8,,17.2,,,,0,,,,11.6,,2013,21,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-22 00:00:00,,6034076.2013.7.22,49,,18.8,49,0,KENORA A,,0,2,,16,,,,0,,,,13.1,,2013,22,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-23 00:00:00,,6034076.2013.7.23,0,,21.6,0,0,KENORA A,,0,1.4,,16.6,,,,0,,,,11.5,,2013,23,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-24 00:00:00,,6034076.2013.7.24,0.4,,21.1,0.4,35,KENORA A,,0,0.7,,17.3,,,,0,,,,13.4,,2013,24,7,,,23,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-25 00:00:00,,6034076.2013.7.25,17.2,,16.4,17.2,46,KENORA A,,0,3.6,,14.4,,,,0,,,,12.3,,2013,25,7,,,10,ON
-94.36305555555556,49.788333333333334,,,6034076,T,2013-07-26 00:00:00,,6034076.2013.7.26,0,,15.1,0,41,KENORA A,,0,5.7,,12.3,,,,0,,,,9.5,T,2013,26,7,,,4,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-27 00:00:00,,6034076.2013.7.27,0,,20.1,0,56,KENORA A,,0,3.7,,14.3,,,,0,,,,8.5,,2013,27,7,,,2,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-28 00:00:00,,6034076.2013.7.28,0,,22,0,0,KENORA A,,0,2.1,,15.9,,,,0,,,,9.7,,2013,28,7,,,0,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-07-29 00:00:00,,6034076.2013.7.29,0,,22.7,0,37,KENORA A,,0,0.7,,17.3,,,,0,,,,11.8,,2013,29,7,,,23,ON
-94.36305555555556,49.788333333333334,,,6034076,T,2013-07-30 00:00:00,,6034076.2013.7.30,0,,22.4,0,35,KENORA A,,0.9,0,,18.9,,,,0,,,,15.3,T,2013,30,7,,,30,ON
-94.36305555555556,49.788333333333334,,,6034076,T,2013-07-31 00:00:00,,6034076.2013.7.31,0,,20.4,0,43,KENORA A,,0,1.7,,16.3,,,,0,,,,12.1,T,2013,31,7,,,28,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-08-01 00:00:00,,6034076.2013.8.1,3,,21.5,3,46,KENORA A,,0,0.8,,17.2,,,,0,,,,12.9,,2013,1,8,,,35,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-08-02 00:00:00,,6034076.2013.8.2,0,,20.7,0,39,KENORA A,,0,1.8,,16.2,,,,0,,,,11.6,,2013,2,8,,,33,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-08-03 00:00:00,,6034076.2013.8.3,0,,20.2,0,39,KENORA A,,0,2.7,,15.3,,,,0,,,,10.3,,2013,3,8,,,3,ON
-94.36305555555556,49.788333333333334,M,,6034076,M,2013-08-04 00:00:00,E,6034076.2013.8.4,,M,,,,KENORA A,M,,,M,,M,,,,,,M,12.5,M,2013,4,8,,,,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-08-05 00:00:00,,6034076.2013.8.5,2.2,,22.5,2.2,43,KENORA A,,0,0.6,,17.4,,,,0,,,,12.3,,2013,5,8,,,32,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-08-06 00:00:00,,6034076.2013.8.6,0.4,,18.9,0.4,32,KENORA A,,0,2.6,,15.4,,,,0,,,,11.9,,2013,6,8,,,35,ON
-94.36305555555556,49.788333333333334,,,6034076,T,2013-08-07 00:00:00,,6034076.2013.8.7,0,,17,0,33,KENORA A,,0,5,,13,,,,0,,,,8.9,T,2013,7,8,,,25,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-08-08 00:00:00,,6034076.2013.8.8,5.8,,16.3,5.8,43,KENORA A,,0,5.6,,12.4,,,,0,,,,8.4,,2013,8,8,,,25,ON
-94.36305555555556,49.788333333333334,,,6034076,,2013-08-09 00:00:00,,6034076.2013.8.9,0.6,,18.7,0.6,32,KENORA A,,0,2.9,,15.1,,,,0,,,,11.5,,2013,9,8,,,34,ON
