x,y,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,STATION_NAME,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_DAY,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE
-79.8488888888889,47.695,,81,6072230,M,2011-01-11 00:00:00,,6072230.2011.1.11,,,-7.9,1.4,0,EARLTON CLIMATE,,0,29.7,,-11.7,,,,,96,,,-15.5,,2011,11,1,,M,0,ON
-79.8488888888889,47.695,,80,6072230,M,2011-01-12 00:00:00,,6072230.2011.1.12,,,-9.4,0.2,44,EARLTON CLIMATE,,0,30.6,,-12.6,,,,,94,,,-15.7,,2011,12,1,,M,33,ON
-79.8488888888889,47.695,,77,6072230,M,2011-01-13 00:00:00,,6072230.2011.1.13,,,-10.1,0.5,33,EARLTON CLIMATE,,0,30.6,,-12.6,,,,,93,,,-15.1,,2011,13,1,,M,34,ON
-79.8488888888889,47.695,,75,6072230,M,2011-01-14 00:00:00,,6072230.2011.1.14,,,-11.6,1.4,0,EARLTON CLIMATE,,0,35.1,,-17.1,,,,,93,,,-22.6,,2011,14,1,,M,0,ON
-79.8488888888889,47.695,,79,6072230,M,2011-01-15 00:00:00,,6072230.2011.1.15,,,-10,4,46,EARLTON CLIMATE,,0,33.4,,-15.4,,,,,93,,,-20.7,,2011,15,1,,M,31,ON
-79.8488888888889,47.695,,63,6072230,M,2011-01-16 00:00:00,,6072230.2011.1.16,,,-18.9,1.1,41,EARLTON CLIMATE,,0,41,,-23,,,,,86,,,-27,,2011,16,1,,M,32,ON
-79.8488888888889,47.695,,82,6072230,M,2011-01-17 00:00:00,,6072230.2011.1.17,,,-10.8,1.5,39,EARLTON CLIMATE,,0,36.7,,-18.7,,,,,95,,,-26.6,,2011,17,1,,M,16,ON
-79.8488888888889,47.695,,78,6072230,M,2011-01-18 00:00:00,,6072230.2011.1.18,,,-9.4,2.7,43,EARLTON CLIMATE,,0,33.5,,-15.5,,,,,95,,,-21.6,,2011,18,1,,M,35,ON
-79.8488888888889,47.695,,71,6072230,M,2011-01-19 00:00:00,,6072230.2011.1.19,,,-18.9,1.3,0,EARLTON CLIMATE,,0,42.7,,-24.7,,,,,85,,,-30.4,,2011,19,1,,M,0,ON
-79.8488888888889,47.695,,70,6072230,M,2011-01-20 00:00:00,,6072230.2011.1.20,,,-16.4,2.2,0,EARLTON CLIMATE,,0,39.3,,-21.3,,,,,90,,,-26.2,,2011,20,1,,M,0,ON
