x,y,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,STATION_NAME,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_DAY,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE
-79.33333333333333,42.96666666666667,,,6139449,M,2017-09-24 00:00:00,,6139449.2017.9.24,,,31.7,,0,WELLAND-PELHAM,,5.5,0,,23.5,,,,,,,,15.3,M,2017,24,9,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-09-25 00:00:00,,6139449.2017.9.25,,,31.7,,0,WELLAND-PELHAM,,5.8,0,,23.8,,,,,,,,15.9,M,2017,25,9,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-09-26 00:00:00,,6139449.2017.9.26,,,31,,0,WELLAND-PELHAM,,6.4,0,,24.4,,,,,,,,17.7,M,2017,26,9,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-09-27 00:00:00,,6139449.2017.9.27,,,30.4,,0,WELLAND-PELHAM,,3.9,0,,21.9,,,,,,,,13.3,M,2017,27,9,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-09-28 00:00:00,,6139449.2017.9.28,,,16.8,,0,WELLAND-PELHAM,,0,6.3,,11.7,,,,,,,,6.6,M,2017,28,9,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-09-29 00:00:00,,6139449.2017.9.29,,,19.7,,0,WELLAND-PELHAM,,0,6.2,,11.8,,,,,,,,3.9,M,2017,29,9,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-09-30 00:00:00,,6139449.2017.9.30,,,13.8,,0,WELLAND-PELHAM,,0,10,,8,,,,,,,,2.2,M,2017,30,9,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-01 00:00:00,,6139449.2017.10.1,,,17.9,,0,WELLAND-PELHAM,,0,8.8,,9.2,,,,,,,,0.5,M,2017,1,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-02 00:00:00,,6139449.2017.10.2,,,22.4,,0,WELLAND-PELHAM,,0,5.5,,12.5,,,,,,,,2.6,M,2017,2,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-03 00:00:00,,6139449.2017.10.3,,,23.8,,0,WELLAND-PELHAM,,0,3.4,,14.6,,,,,,,,5.4,M,2017,3,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-04 00:00:00,,6139449.2017.10.4,,,24.2,,0,WELLAND-PELHAM,,1.5,0,,19.5,,,,,,,,14.7,M,2017,4,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-05 00:00:00,,6139449.2017.10.5,,,21.2,,0,WELLAND-PELHAM,,0,2.5,,15.5,,,,,,,,9.7,M,2017,5,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-06 00:00:00,,6139449.2017.10.6,,,20,,0,WELLAND-PELHAM,,0,0.8,,17.2,,,,,,,,14.4,M,2017,6,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-07 00:00:00,,6139449.2017.10.7,,,26.1,,0,WELLAND-PELHAM,,3.7,0,,21.7,,,,,,,,17.2,M,2017,7,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-08 00:00:00,,6139449.2017.10.8,,,23.5,,0,WELLAND-PELHAM,,1.2,0,,19.2,,,,,,,,14.8,M,2017,8,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-09 00:00:00,,6139449.2017.10.9,,,19.8,,0,WELLAND-PELHAM,,0,0.5,,17.5,,,,,,,,15.2,M,2017,9,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-10 00:00:00,,6139449.2017.10.10,,,22.6,,0,WELLAND-PELHAM,,0,0.9,,17.1,,,,,,,,11.5,M,2017,10,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-11 00:00:00,,6139449.2017.10.11,,,14.6,,0,WELLAND-PELHAM,,0,5.8,,12.2,,,,,,,,9.8,M,2017,11,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-12 00:00:00,,6139449.2017.10.12,,,17.9,,0,WELLAND-PELHAM,,0,3.6,,14.4,,,,,,,,10.9,M,2017,12,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-13 00:00:00,,6139449.2017.10.13,,,19.4,0.2,0,WELLAND-PELHAM,,0,1.2,,16.8,,,,,,,,14.2,,2017,13,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-14 00:00:00,,6139449.2017.10.14,,,21.4,1.2,0,WELLAND-PELHAM,,0,0.7,,17.3,,,,,,,,13.1,,2017,14,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-15 00:00:00,,6139449.2017.10.15,,,24.1,0,0,WELLAND-PELHAM,,0,1.3,,16.7,,,,,,,,9.3,,2017,15,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-16 00:00:00,,6139449.2017.10.16,,,10.6,0,0,WELLAND-PELHAM,,0,12.6,,5.4,,,,,,,,0.2,,2017,16,10,,M,0,ON
-79.33333333333333,42.96666666666667,M,,6139449,M,2017-10-17 00:00:00,E,6139449.2017.10.17,,,,,0,WELLAND-PELHAM,,,,M,,M,,,,,,M,-0.3,M,2017,17,10,,M,0,ON
-79.33333333333333,42.96666666666667,M,,6139449,M,2017-10-18 00:00:00,E,6139449.2017.10.18,,,,,0,WELLAND-PELHAM,,,,M,,M,,,,,,M,8.9,M,2017,18,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-19 00:00:00,,6139449.2017.10.19,,,18.4,0,0,WELLAND-PELHAM,,0,6,,12,,,,,,,,5.6,,2017,19,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-20 00:00:00,,6139449.2017.10.20,,,19,0,0,WELLAND-PELHAM,,0,6.4,,11.6,,,,,,,,4.2,,2017,20,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-21 00:00:00,,6139449.2017.10.21,,,21.4,0,0,WELLAND-PELHAM,,0,4.4,,13.6,,,,,,,,5.8,,2017,21,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-22 00:00:00,,6139449.2017.10.22,,,24.3,0,0,WELLAND-PELHAM,,0,2.2,,15.8,,,,,,,,7.2,,2017,22,10,,M,0,ON
-79.33333333333333,42.96666666666667,M,,6139449,M,2017-10-23 00:00:00,E,6139449.2017.10.23,,M,,,,WELLAND-PELHAM,M,,,M,,M,,,,,,M,12.7,M,2017,23,10,,M,,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-24 00:00:00,,6139449.2017.10.24,,,15.8,2.1,0,WELLAND-PELHAM,,0,4.7,,13.3,,,,,,,,10.7,,2017,24,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-25 00:00:00,,6139449.2017.10.25,,,10.9,9.9,0,WELLAND-PELHAM,,0,11.5,,6.5,,,,,,,,2,,2017,25,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-26 00:00:00,,6139449.2017.10.26,,,12.1,0.2,0,WELLAND-PELHAM,,0,11.9,,6.1,,,,,,,,0,,2017,26,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-27 00:00:00,,6139449.2017.10.27,,,17.9,0,0,WELLAND-PELHAM,,0,8.3,,9.7,,,,,,,,1.4,,2017,27,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-28 00:00:00,,6139449.2017.10.28,,,12.4,0.3,0,WELLAND-PELHAM,,0,9.3,,8.7,,,,,,,,5,,2017,28,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-29 00:00:00,,6139449.2017.10.29,,,7.2,1,0,WELLAND-PELHAM,,0,12.1,,5.9,,,,,,,,4.5,,2017,29,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-30 00:00:00,,6139449.2017.10.30,,,10,0.5,0,WELLAND-PELHAM,,0,10.6,,7.4,,,,,,,,4.8,,2017,30,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-10-31 00:00:00,,6139449.2017.10.31,,,7.7,0,0,WELLAND-PELHAM,,0,13.5,,4.5,,,,,,,,1.2,,2017,31,10,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-01 00:00:00,,6139449.2017.11.1,,,8.4,1.9,0,WELLAND-PELHAM,,0,12.5,,5.5,,,0,,,,,2.5,,2017,1,11,T,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-02 00:00:00,,6139449.2017.11.2,,,17,20.1,0,WELLAND-PELHAM,,0,6,,12,,,1,,,,,7,,2017,2,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-03 00:00:00,,6139449.2017.11.3,,,14.9,1.4,0,WELLAND-PELHAM,,0,10.5,,7.5,,,,,,,,0,,2017,3,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-04 00:00:00,,6139449.2017.11.4,,,9.4,12.7,0,WELLAND-PELHAM,,0,13.3,,4.7,,,,,,,,0,,2017,4,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-05 00:00:00,,6139449.2017.11.5,,,16,24.5,0,WELLAND-PELHAM,,0,6.5,,11.5,,,1,,,,,7,,2017,5,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-06 00:00:00,,6139449.2017.11.6,,,14.4,0.9,0,WELLAND-PELHAM,,0,9.7,,8.3,,,,,,,,2.2,,2017,6,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-07 00:00:00,,6139449.2017.11.7,,,7.1,0,0,WELLAND-PELHAM,,0,15.5,,2.5,,,,,,,,-2.1,,2017,7,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-08 00:00:00,,6139449.2017.11.8,,,8.1,0.2,0,WELLAND-PELHAM,,0,15.1,,2.9,,,0,,,,,-2.4,,2017,8,11,T,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-09 00:00:00,,6139449.2017.11.9,,,9,0,0,WELLAND-PELHAM,,0,15.1,,2.9,,,1,,,,,-3.3,,2017,9,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-10 00:00:00,,6139449.2017.11.10,,,-3.2,0,0,WELLAND-PELHAM,,0,24.2,,-6.2,,,1,,,,,-9.1,,2017,10,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-11 00:00:00,,6139449.2017.11.11,,,1.2,0,0,WELLAND-PELHAM,,0,22.4,,-4.4,,,1,,,,,-10,,2017,11,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-12 00:00:00,,6139449.2017.11.12,,,6.7,1.8,0,WELLAND-PELHAM,,0,15.4,,2.6,,,1,,,,,-1.5,,2017,12,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-13 00:00:00,,6139449.2017.11.13,,,4.7,1.1,0,WELLAND-PELHAM,,0,15.2,,2.8,,,1,,,,,0.8,,2017,13,11,,M,0,ON
-79.33333333333333,42.96666666666667,M,,6139449,M,2017-11-14 00:00:00,E,6139449.2017.11.14,,,,,0,WELLAND-PELHAM,,,,M,,M,,1,,,,M,2.1,M,2017,14,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-15 00:00:00,,6139449.2017.11.15,,,9.4,5.5,0,WELLAND-PELHAM,,0,14.8,,3.2,,,1,,,,,-3.1,,2017,15,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-16 00:00:00,,6139449.2017.11.16,,,9.2,1.5,0,WELLAND-PELHAM,,0,13,,5,,,1,,,,,0.8,,2017,16,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-17 00:00:00,,6139449.2017.11.17,,,3.9,0,0,WELLAND-PELHAM,,0,16.8,,1.2,,,2,,,,,-1.5,,2017,17,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-18 00:00:00,,6139449.2017.11.18,,,9.2,15.3,0,WELLAND-PELHAM,,0,12.2,,5.8,,,1,,,,,2.4,,2017,18,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-19 00:00:00,,6139449.2017.11.19,,,4.8,5.9,0,WELLAND-PELHAM,,0,16.1,,1.9,,,2,,,,,-1.1,,2017,19,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-20 00:00:00,,6139449.2017.11.20,,,7.2,0,0,WELLAND-PELHAM,,0,15.3,,2.7,,,1,,,,,-1.9,,2017,20,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-21 00:00:00,,6139449.2017.11.21,,,11.6,1.7,0,WELLAND-PELHAM,,0,11.1,,6.9,,,1,,,,,2.2,,2017,21,11,,M,0,ON
-79.33333333333333,42.96666666666667,,,6139449,M,2017-11-22 00:00:00,,6139449.2017.11.22,,,2.2,0.9,0,WELLAND-PELHAM,,0,19.1,,-1.1,,,,,,,,-4.4,,2017,22,11,,M,0,ON
