x,y,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,STATION_NAME,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_DAY,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE
-84.50944444444444,46.483333333333334,,49,6057592,,2011-08-08 00:00:00,,6057592.2011.8.8,0,,25.2,0,0,SAULT STE MARIE A,,0.4,0,,18.4,,,0,0,95,,,11.6,,2011,8,8,,,0,ON
-84.50944444444444,46.483333333333334,,66,6057592,,2011-08-09 00:00:00,,6057592.2011.8.9,9.2,,21.5,9.2,33,SAULT STE MARIE A,,0.4,0,,18.4,,,0,0,92,,,15.3,,2011,9,8,,,30,ON
-84.50944444444444,46.483333333333334,,59,6057592,,2011-08-10 00:00:00,,6057592.2011.8.10,1.4,,18,1.4,50,SAULT STE MARIE A,,0,2.1,,15.9,,,0,0,91,,,13.8,,2011,10,8,,,30,ON
-84.50944444444444,46.483333333333334,,39,6057592,,2011-08-11 00:00:00,,6057592.2011.8.11,0,,25.2,0,0,SAULT STE MARIE A,,0.9,0,,18.9,,,0,0,98,,,12.5,,2011,11,8,,,0,ON
-84.50944444444444,46.483333333333334,,55,6057592,,2011-08-12 00:00:00,,6057592.2011.8.12,0.4,,26.9,0.4,0,SAULT STE MARIE A,,1.9,0,,19.9,,,0,0,99,,,12.8,,2011,12,8,,,0,ON
-84.50944444444444,46.483333333333334,,78,6057592,,2011-08-13 00:00:00,,6057592.2011.8.13,2.8,,20.4,2.8,0,SAULT STE MARIE A,,0,0.2,,17.8,,,0,0,98,,,15.2,,2011,13,8,,,0,ON
-84.50944444444444,46.483333333333334,,52,6057592,,2011-08-14 00:00:00,,6057592.2011.8.14,0,,23.2,0,0,SAULT STE MARIE A,,0,0.2,,17.8,,,0,0,92,,,12.4,,2011,14,8,,,0,ON
-84.50944444444444,46.483333333333334,,36,6057592,,2011-08-15 00:00:00,,6057592.2011.8.15,0,,25.2,0,0,SAULT STE MARIE A,,0,0.8,,17.2,,,0,0,99,,,9.1,,2011,15,8,,,0,ON
-84.50944444444444,46.483333333333334,,40,6057592,,2011-08-16 00:00:00,,6057592.2011.8.16,0,,28.4,0,0,SAULT STE MARIE A,,2.3,0,,20.3,,,0,0,92,,,12.1,,2011,16,8,,,0,ON
-84.50944444444444,46.483333333333334,,45,6057592,,2011-08-17 00:00:00,,6057592.2011.8.17,3,,23.7,3,0,SAULT STE MARIE A,,0,0.8,,17.2,,,0,0,99,,,10.6,,2011,17,8,,,0,ON
