x,y,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,LOCAL_DATE,MIN_REL_HUMIDITY,TOTAL_SNOW,STATION_NAME,ID,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,MEAN_TEMPERATURE,LOCAL_DAY,SPEED_MAX_GUST,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND,LOCAL_MONTH,SPEED_MAX_GUST_FLAG
-78.36666666666666,44.233333333333334,,19.8,2006,2006-01-14 00:00:00,,1,PETERBOROUGH A,6166418.2006.1.14,,,3,-1.8,14,,-6.5,6166418,,0.8,,,,,,1.4,,,ON,,,,0,3,1,
-78.36666666666666,44.233333333333334,,32.3,2006,2006-01-15 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.15,,,-12,-14.3,15,,-16.5,6166418,,0,,,,,,0,,,ON,,,,0,3,1,
-78.36666666666666,44.233333333333334,,30.3,2006,2006-01-16 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.16,,,-6.5,-12.3,16,,-18,6166418,,0,,,,,,0,,,ON,,,,0,3,1,
-78.36666666666666,44.233333333333334,,21.3,2006,2006-01-17 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.17,,E,4,-3.3,17,,-10.5,6166418,E,23.6,,E,E,,,23.6,,,ON,,,,0,2,1,
-78.36666666666666,44.233333333333334,,16.5,2006,2006-01-18 00:00:00,,2,PETERBOROUGH A,6166418.2006.1.18,,,3.5,1.5,18,,-0.5,6166418,,2.2,,,,,,4.2,,,ON,,,,0,1,1,
-78.36666666666666,44.233333333333334,,16.5,2006,2006-01-19 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.19,,,7,1.5,19,,-4,6166418,,0,,,,,,0,,,ON,,,,0,2,1,
-78.36666666666666,44.233333333333334,,13,2006,2006-01-20 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.20,,,10,5,20,,0,6166418,,0,,,,,,0,,,ON,,,,0,1,1,
-78.36666666666666,44.233333333333334,,19.5,2006,2006-01-21 00:00:00,,3,PETERBOROUGH A,6166418.2006.1.21,,,1,-1.5,21,,-4,6166418,,2,,,,,,5,,,ON,,,,0,1,1,
-78.36666666666666,44.233333333333334,,23,2006,2006-01-22 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.22,,,0.5,-5,22,,-10.5,6166418,,0,,,,,,0,,,ON,,,,0,3,1,
-78.36666666666666,44.233333333333334,,19.5,2006,2006-01-23 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.23,,,1.5,-1.5,23,,-4.5,6166418,,0,,,,,,0,,,ON,,,,0,2,1,
-78.36666666666666,44.233333333333334,,19.3,2006,2006-01-24 00:00:00,,1,PETERBOROUGH A,6166418.2006.1.24,,,3.5,-1.3,24,,-6,6166418,,0,,,,,T,1,,,ON,,,,0,2,1,
-78.36666666666666,44.233333333333334,,21,2006,2006-01-25 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.25,,,1,-3,25,,-7,6166418,,0,T,,,,,0,,,ON,,,T,0,3,1,
-78.36666666666666,44.233333333333334,,31.5,2006,2006-01-26 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.26,,,-10,-13.5,26,,-17,6166418,,0,,,,,,0,,,ON,,,,0,3,1,
-78.36666666666666,44.233333333333334,,23.5,2006,2006-01-27 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.27,,,5,-5.5,27,,-16,6166418,,0,,,,,,0,,,ON,,,,0,3,1,
-78.36666666666666,44.233333333333334,,14.7,2006,2006-01-28 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.28,,,8,3.3,28,,-1.5,6166418,,1.8,,,,,,1.8,,,ON,,,,0,3,1,
-78.36666666666666,44.233333333333334,,17.7,2006,2006-01-29 00:00:00,,0.5,PETERBOROUGH A,6166418.2006.1.29,,,2,0.3,29,,-1.5,6166418,,14.2,,,,,,14.2,,,ON,,,,0,2,1,
-78.36666666666666,44.233333333333334,T,14.5,2006,2006-01-30 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.30,,,7,3.5,30,,0,6166418,,6.6,,,,,,6.6,,,ON,,,,0,0,1,
-78.36666666666666,44.233333333333334,T,17.5,2006,2006-01-31 00:00:00,,0,PETERBOROUGH A,6166418.2006.1.31,,,2,0.5,31,,-1,6166418,,0,T,,,,,0,,,ON,,,T,0,0,1,
-78.36666666666666,44.233333333333334,T,19.3,2006,2006-02-01 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.1,,,1,-1.3,1,,-3.5,6166418,,0,T,,,,,0,,,ON,,,T,0,0,2,
-78.36666666666666,44.233333333333334,T,16.5,2006,2006-02-02 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.2,,,6,1.5,2,,-3,6166418,,5.4,,,,,,5.4,,,ON,,,,0,0,2,
-78.36666666666666,44.233333333333334,T,15.5,2006,2006-02-03 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.3,,,4,2.5,3,,1,6166418,,4.8,,,,,,4.8,,,ON,,,,0,0,2,
-78.36666666666666,44.233333333333334,,17.5,2006,2006-02-04 00:00:00,,2,PETERBOROUGH A,6166418.2006.2.4,,,3,0.5,4,,-2,6166418,,21,,,,,,23,,,ON,,,,0,0,2,
-78.36666666666666,44.233333333333334,,18.5,2006,2006-02-05 00:00:00,,7.8,PETERBOROUGH A,6166418.2006.2.5,,,3,-0.5,5,,-4,6166418,,3.6,,,,,,8.8,,,ON,,,,0,2,2,
-78.36666666666666,44.233333333333334,,23.5,2006,2006-02-06 00:00:00,,2.2,PETERBOROUGH A,6166418.2006.2.6,,,-4,-5.5,6,,-7,6166418,,0,,,,,,2.2,,,ON,,,,0,7,2,
-78.36666666666666,44.233333333333334,,26.3,2006,2006-02-07 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.7,,,-4,-8.3,7,,-12.5,6166418,,0,,,,,,0,,,ON,,,,0,9,2,
-78.36666666666666,44.233333333333334,,27,2006,2006-02-08 00:00:00,,1,PETERBOROUGH A,6166418.2006.2.8,,,-6,-9,8,,-12,6166418,,0,,,,,,0.8,,,ON,,,,0,8,2,
-78.36666666666666,44.233333333333334,,30.3,2006,2006-02-09 00:00:00,,0.5,PETERBOROUGH A,6166418.2006.2.9,,E,-7.5,-12.3,9,,-17,6166418,E,0,,E,E,,,0.4,,,ON,,,,0,8,2,
-78.36666666666666,44.233333333333334,,33.3,2006,2006-02-10 00:00:00,,6,PETERBOROUGH A,6166418.2006.2.10,,,-8.5,-15.3,10,,-22,6166418,,0,,,,,,2,,,ON,,,,0,8,2,
-78.36666666666666,44.233333333333334,,28,2006,2006-02-11 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.11,,,-4,-10,11,,-16,6166418,,0,T,,,,,0,,,ON,,,T,0,14,2,
-78.36666666666666,44.233333333333334,,29,2006,2006-02-12 00:00:00,,1,PETERBOROUGH A,6166418.2006.2.12,,,-4.5,-11,12,,-17.5,6166418,,0,,,,,,0.2,,,ON,,,,0,10,2,
-78.36666666666666,44.233333333333334,,23.5,2006,2006-02-13 00:00:00,,0.5,PETERBOROUGH A,6166418.2006.2.13,,,-2,-5.5,13,,-9,6166418,,0,,,,,,0.2,,,ON,,,,0,10,2,
-78.36666666666666,44.233333333333334,,20.3,2006,2006-02-14 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.14,,,3.5,-2.3,14,,-8,6166418,,0,T,,,,,0,,,ON,,,T,0,10,2,
-78.36666666666666,44.233333333333334,,16,2006,2006-02-15 00:00:00,,3,PETERBOROUGH A,6166418.2006.2.15,,,6,2,15,,-2,6166418,,0,,,,,,4,,,ON,,,,0,9,2,
-78.36666666666666,44.233333333333334,,17.5,2006,2006-02-16 00:00:00,,2,PETERBOROUGH A,6166418.2006.2.16,,,7,0.5,16,,-6,6166418,,16,,,,,,18,,,ON,,,,0,9,2,
-78.36666666666666,44.233333333333334,,23.5,2006,2006-02-17 00:00:00,,1,PETERBOROUGH A,6166418.2006.2.17,,,-1,-5.5,17,,-10,6166418,,0,,,,,,0.4,,,ON,,,,0,3,2,
-78.36666666666666,44.233333333333334,,31.8,2006,2006-02-18 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.18,,,-12,-13.8,18,,-15.5,6166418,,0,T,,,,,0,,,ON,,,T,0,4,2,
-78.36666666666666,44.233333333333334,,29.3,2006,2006-02-19 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.19,,,-7,-11.3,19,,-15.5,6166418,,0,,,,,,0,,,ON,,,,0,5,2,
-78.36666666666666,44.233333333333334,,26,2006,2006-02-20 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.20,,,-4,-8,20,,-12,6166418,,0,T,,,,,0,,,ON,,,T,0,5,2,
-78.36666666666666,44.233333333333334,,23,2006,2006-02-21 00:00:00,,1,PETERBOROUGH A,6166418.2006.2.21,,,0,-5,21,,-10,6166418,,0,,,,,,1,,,ON,,,,0,5,2,
-78.36666666666666,44.233333333333334,,22.8,2006,2006-02-22 00:00:00,,1,PETERBOROUGH A,6166418.2006.2.22,,,3.5,-4.8,22,,-13,6166418,,0,,,,,,0.6,,,ON,,,,0,6,2,
-78.36666666666666,44.233333333333334,,19.5,2006,2006-02-23 00:00:00,,1.6,PETERBOROUGH A,6166418.2006.2.23,,,4,-1.5,23,,-7,6166418,,0,,,,,,0.8,,,ON,,,,0,6,2,
-78.36666666666666,44.233333333333334,,24.5,2006,2006-02-24 00:00:00,,5,PETERBOROUGH A,6166418.2006.2.24,,,-4,-6.5,24,,-9,6166418,,0,,,,,,5,,,ON,,,,0,7,2,
-78.36666666666666,44.233333333333334,,25,2006,2006-02-25 00:00:00,,4,PETERBOROUGH A,6166418.2006.2.25,,,-5.5,-7,25,,-8.5,6166418,,0,,,,,,3.2,,,ON,,,,0,11,2,
-78.36666666666666,44.233333333333334,,33,2006,2006-02-26 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.26,,,-9,-15,26,,-21,6166418,,0,,,,,,0,,,ON,,,,0,13,2,
-78.36666666666666,44.233333333333334,,34.5,2006,2006-02-27 00:00:00,,0,PETERBOROUGH A,6166418.2006.2.27,,,-5,-16.5,27,,-28,6166418,,0,T,,,,,0,,,ON,,,T,0,11,2,
-78.36666666666666,44.233333333333334,,33,2006,2006-02-28 00:00:00,,2,PETERBOROUGH A,6166418.2006.2.28,,,-7,-15,28,,-23,6166418,,0,,,,,,0.8,,,ON,,,,0,10,2,
-78.36666666666666,44.233333333333334,,31,2006,2006-03-01 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.1,,,-4.5,-13,1,,-21.5,6166418,,0,,,,,,0,,,ON,,,,0,12,3,
-78.36666666666666,44.233333333333334,,27.5,2006,2006-03-02 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.2,,,-1,-9.5,2,,-18,6166418,,0,,,,,,0,,,ON,,,,0,10,3,
-78.36666666666666,44.233333333333334,,27.5,2006,2006-03-03 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.3,,,-5,-9.5,3,,-14,6166418,,0,,,,,,0,,,ON,,,,0,9,3,
-78.36666666666666,44.233333333333334,,22.8,2006,2006-03-04 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.4,,E,-0.5,-4.8,4,,-9,6166418,E,0,,E,E,,,0,,,ON,,,,0,9,3,
-78.36666666666666,44.233333333333334,,21.3,2006,2006-03-05 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.5,,,1,-3.3,5,,-7.5,6166418,,0,,,,,,0,,,ON,,,,0,8,3,
-78.36666666666666,44.233333333333334,,24,2006,2006-03-06 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.6,,,2,-6,6,,-14,6166418,,0,,,,,,0,,,ON,,,,0,7,3,
-78.36666666666666,44.233333333333334,,23,2006,2006-03-07 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.7,,,0,-5,7,,-10,6166418,,0,,,,,,0,,,ON,,,,0,7,3,
-78.36666666666666,44.233333333333334,,23,2006,2006-03-08 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.8,,,1,-5,8,,-11,6166418,,1.4,,,,,,1.4,,,ON,,,,0,6,3,
-78.36666666666666,44.233333333333334,,14.7,2006,2006-03-09 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.9,,,7,3.3,9,,-0.5,6166418,,9,,,,,,9,,,ON,,,,0,4,3,
-78.36666666666666,44.233333333333334,,12.5,2006,2006-03-10 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.10,,,8.5,5.5,10,,2.5,6166418,,0.8,,,,,,0.8,,,ON,,,,0,1,3,
-78.36666666666666,44.233333333333334,T,15,2006,2006-03-11 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.11,,,8.5,3,11,,-2.5,6166418,,0,T,,,,T,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,11,2006,2006-03-12 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.12,,,13,7,12,,1,6166418,,4.4,,,,,,4.4,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,13.7,2006,2006-03-13 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.13,,,8.5,4.3,13,,0,6166418,,16.3,,,,,,16.3,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,15.2,2006,2006-03-14 00:00:00,,1.5,PETERBOROUGH A,6166418.2006.3.14,,,6,2.8,14,,-0.5,6166418,,0,,,,,,0.3,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,17.7,2006,2006-03-15 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.15,,,2.5,0.3,15,,-2,6166418,,0,T,,,,,0,,,ON,,,T,0,2,3,
-78.36666666666666,44.233333333333334,T,20.5,2006,2006-03-16 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.16,,,1,-2.5,16,,-6,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,22.8,2006,2006-03-17 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.17,,,-0.5,-4.8,17,,-9,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,25,2006,2006-03-18 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.18,,,-4,-7,18,,-10,6166418,,0,T,,,,,0,,,ON,,,T,0,0,3,
-78.36666666666666,44.233333333333334,T,22.5,2006,2006-03-19 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.19,,,-1,-4.5,19,,-8,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,23.3,2006,2006-03-20 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.20,,,-1.5,-5.3,20,,-9,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,22,2006,2006-03-21 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.21,,,2,-4,21,,-10,6166418,,0,T,,,,,0,,,ON,,,T,0,0,3,
-78.36666666666666,44.233333333333334,,20.8,2006,2006-03-22 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.22,,,-0.5,-2.8,22,,-5,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,17.5,2006,2006-03-23 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.23,,,5,0.5,23,,-4,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,16.7,2006,2006-03-24 00:00:00,,3.1,PETERBOROUGH A,6166418.2006.3.24,,,8.5,1.3,24,,-6,6166418,,0,,,,,,0.8,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,14,2006,2006-03-25 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.25,,,7.5,4,25,,0.5,6166418,,2.8,,,,,,2.8,,,ON,,,,0,3,3,
-78.36666666666666,44.233333333333334,,13.5,2006,2006-03-26 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.26,,,8.5,4.5,26,,0.5,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,13.7,2006,2006-03-27 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.27,,,11,4.3,27,,-2.5,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,14.5,2006,2006-03-28 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.28,,,12,3.5,28,,-5,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,14.5,2006,2006-03-29 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.29,,,13,3.5,29,,-6,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,12.7,2006,2006-03-30 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.30,,,15.5,5.3,30,,-5,6166418,,0,,,,,,0,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,8.2,2006,2006-03-31 00:00:00,,0,PETERBOROUGH A,6166418.2006.3.31,,,21.5,9.8,31,,-2,6166418,,8.6,,,,,,8.6,,,ON,,,,0,0,3,
-78.36666666666666,44.233333333333334,,11.2,2006,2006-04-01 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.1,,,9,6.8,1,,4.5,6166418,,0.4,,,,,,0.4,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,14,2006,2006-04-02 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.2,,,11,4,2,,-3,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,9.5,2006,2006-04-03 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.3,,,15,8.5,3,,2,6166418,,12.9,,,,,,12.9,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,15.7,2006,2006-04-04 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.4,,,6,2.3,4,,-1.5,6166418,,0.2,,,,,,0.2,,,ON,,,T,0,0,4,
-78.36666666666666,44.233333333333334,T,17.2,2006,2006-04-05 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.5,,,4,0.8,5,,-2.5,6166418,,0,T,,,,T,0,,,ON,,,T,0,0,4,
-78.36666666666666,44.233333333333334,,12.2,2006,2006-04-06 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.6,,,11.5,5.8,6,,0,6166418,,0,T,,,,T,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,14.5,2006,2006-04-07 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.7,,,6.5,3.5,7,,0.5,6166418,,11.4,,,,,,11.4,,,ON,,,T,0,0,4,
-78.36666666666666,44.233333333333334,,18.3,2006,2006-04-08 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.8,,,5.5,-0.3,8,,-6,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,15,2006,2006-04-09 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.9,,,11,3,9,,-5,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,12.7,2006,2006-04-10 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.10,,,15.5,5.3,10,,-5,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,9,2006,2006-04-11 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.11,,,17.5,9,11,,0.5,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,8.5,2006,2006-04-12 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.12,,,17,9.5,12,,2,6166418,,4.4,,,,,,4.4,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,6,2006,2006-04-13 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.13,,,18,12,13,,6,6166418,,0.8,,,,,,0.8,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,8.5,2006,2006-04-14 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.14,,,14.5,9.5,14,,4.5,6166418,,6,,,,,,6,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,8,2006,2006-04-15 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.15,,,12.5,10,15,,7.5,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,8.7,2006,2006-04-16 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.16,,,14.5,9.3,16,,4,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,8.5,2006,2006-04-17 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.17,,,16,9.5,17,,3,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,5.7,2006,2006-04-18 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.18,,,20,12.3,18,,4.5,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,5,2006,2006-04-19 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.19,,,23.5,13,19,,2.5,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,5,2006,2006-04-20 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.20,,,23.5,13,20,,2.5,6166418,,0,,,,,,0,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,7.2,2006,2006-04-21 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.21,,,19.5,10.8,21,,2,6166418,,3.2,,,,,,3.2,,,ON,,,,0,0,4,
-78.36666666666666,44.233333333333334,,11,2006,2006-04-22 00:00:00,,0,PETERBOROUGH A,6166418.2006.4.22,,,8,7,22,,6,6166418,,1.3,,,,,,1.3,,,ON,,,,0,0,4,
